38.536,-0.00207523
38.689,-0.00207513
38.842,-0.00207452
38.995,-0.00207335
39.148,-0.00207255
39.3,-0.00207278
39.453,-0.00207389
39.606,-0.00207479
39.759,-0.00207462
39.912,-0.00207319
40.065,-0.00207141
40.218,-0.00207022
40.371,-0.00207002
40.524,-0.00207029
40.677,-0.00207031
40.83,-0.00206968
40.983,-0.00206866
41.135,-0.00206784
41.288,-0.00206748
41.441,-0.00206751
41.594,-0.0020675
41.747,-0.00206735
41.9,-0.0020669
42.053,-0.00206617
42.206,-0.00206502
42.359,-0.00206346
42.512,-0.00206176
42.665,-0.00206065
42.818,-0.00206039
42.971,-0.00206047
43.123,-0.00206032
43.276,-0.00206011
43.429,-0.00206015
43.582,-0.00205992
43.735,-0.00205875
43.888,-0.00205698
44.041,-0.00205555
44.194,-0.00205477
44.347,-0.00205415
44.5,-0.00205332
44.653,-0.00205239
44.806,-0.00205154
44.958,-0.00205055
45.111,-0.00204924
45.264,-0.00204774
45.417,-0.00204665
45.57,-0.00204609
45.723,-0.00204552
45.876,-0.00204439
46.029,-0.00204283
46.182,-0.00204129
46.335,-0.00204002
46.488,-0.00203908
46.641,-0.00203846
46.794,-0.00203793
46.946,-0.00203694
47.099,-0.00203537
47.252,-0.00203373
47.405,-0.00203258
47.558,-0.00203182
47.711,-0.00203086
47.864,-0.00202935
48.017,-0.00202741
48.17,-0.00202554
48.323,-0.00202409
48.476,-0.00202297
48.629,-0.00202192
48.781,-0.00202077
48.934,-0.00201955
49.087,-0.00201816
49.24,-0.00201648
49.393,-0.00201459
49.546,-0.0020128
49.699,-0.00201131
49.852,-0.00200992
50.005,-0.00200846
50.158,-0.0020069
50.311,-0.00200561
50.464,-0.00200456
50.617,-0.00200353
50.769,-0.00200211
50.922,-0.00200049
51.075,-0.0019989
51.228,-0.00199755
51.381,-0.00199619
51.534,-0.00199476
51.687,-0.00199337
51.84,-0.00199225
51.993,-0.00199122
52.146,-0.00199008
52.299,-0.00198877
52.452,-0.00198738
52.604,-0.00198596
52.757,-0.00198462
52.91,-0.00198347
53.063,-0.00198256
53.216,-0.00198166
53.369,-0.00198068
53.522,-0.00197954
53.675,-0.0019783
53.828,-0.00197697
53.981,-0.0019758
54.134,-0.00197487
54.287,-0.00197401
54.44,-0.00197291
54.592,-0.00197168
54.745,-0.00197058
54.898,-0.00196983
55.051,-0.00196925
55.204,-0.00196878
55.357,-0.00196821
55.51,-0.0019676
55.663,-0.00196696
55.816,-0.00196656
55.969,-0.00196634
56.122,-0.00196613
56.275,-0.00196568
56.427,-0.00196522
56.58,-0.00196474
56.733,-0.00196436
56.886,-0.00196414
57.039,-0.00196409
57.192,-0.00196415
57.345,-0.00196422
57.498,-0.00196417
57.651,-0.00196394
57.804,-0.00196355
57.957,-0.00196303
58.11,-0.0019624
58.263,-0.00196171
58.415,-0.00196093
58.568,-0.00196006
58.721,-0.00195909
58.874,-0.0019581
59.027,-0.00195705
59.18,-0.00195585
59.333,-0.00195426
59.486,-0.00195213
59.639,-0.00194951
59.792,-0.00194677
59.945,-0.00194451
60.098,-0.00194316
60.25,-0.00194282
60.403,-0.00194309
60.556,-0.00194311
60.709,-0.00194182
60.862,-0.00193815
61.015,-0.00193124
61.168,-0.00192021
61.321,-0.00190375
61.474,-0.00187964
61.627,-0.00184455
61.78,-0.00179394
61.933,-0.00172265
62.086,-0.00162552
62.238,-0.00149837
62.391,-0.00133922
